match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,timeseconds,spendtimeinlastfewshots,p1serveno,p2serveno,p1aceno,p2aceno,p1firstserveinnum,p2firstserveinnum,p1doublefaultnum,p2doublefaultnum,p1winnernum,p2winnernum,p1netnum,p2netnum,p1netwinnernum,p2netwinnernum,p1unforcederrornum,p2unforcederrornum,p1rundistance,p2rundistance,totalrallylengthinlastfewpoints,p1breakpointnum,p2breakpointnum,p1breakpointwinnum,p2breakpointwinnum,p1breakpointlosenum,p2breakpointlosenum,p1servewidthindex,p2servewidthindex,p1servedepthindex,p2servedepthindex,p1servespeedindex,p2servespeedindex,p1returndepthindex,p2returndepthindex
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:08:06,1,2,13,0,0,1,0,486,245,1,2,0,1,1,2,0,0,0,1,0,0,0,0,0,0,46.764,50.586,10,0,0,0,0,0,0,-4,4,-1,1,-132,132,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:08:41,1,2,14,0,0,1,0,521,233,0,3,0,1,0,3,0,0,0,1,0,0,0,0,0,1,51.542,41.785,9,0,0,0,0,0,0,-6,6,-1,1,-362,362,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:09:11,1,2,15,0,0,1,0,551,219,0,3,0,0,0,3,0,0,0,1,0,0,0,0,0,1,56.424,43.982,11,0,0,0,0,0,0,-6,6,0,0,-378,378,1,-1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:09:37,1,2,16,0,0,1,0,577,152,0,3,0,0,0,3,0,0,0,1,0,0,0,0,0,1,40.079,27.975,8,0,0,0,0,0,0,-6,6,0,0,-378,378,-1,1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:10:20,1,2,17,0,0,1,0,620,172,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,19.366,13.656,6,0,0,0,0,0,0,-5,5,0,0,-355,355,-1,1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:10:45,1,2,18,0,0,1,0,645,159,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,13.944,12.043,4,0,0,0,0,0,0,-4,4,0,0,-351,351,1,-1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:11:24,1,3,19,0,0,1,1,684,163,0,3,0,0,0,2,0,0,0,1,0,1,0,1,0,0,25.739,26.4,6,0,0,0,0,0,0,-4,4,0,0,-337,337,1,-1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:11:47,1,3,20,0,0,1,1,707,156,1,2,1,0,1,2,0,0,1,1,0,1,0,1,0,0,21.338,23.166,5,0,0,0,0,0,0,-1,1,1,-1,-114,114,1,-1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:12:17,1,3,21,0,0,1,1,737,160,2,1,1,0,2,1,0,0,1,1,0,1,0,1,0,0,34.181,52.423,9,0,0,0,0,0,0,2,-2,2,-2,137,-137,1,-1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:12:44,1,3,22,0,0,1,1,764,144,3,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,26.275,46.647,8,0,0,0,0,0,0,5,-5,2,-2,367,-367,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:13:26,1,3,23,0,0,1,1,806,161,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,67.542,78.518,16,0,0,0,0,0,0,3,-3,1,-1,368,-368,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:15:31,1,4,24,0,0,2,1,931,247,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,53.236,48.241,12,0,0,0,0,0,0,2,-2,0,0,344,-344,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:16:15,1,4,25,0,0,2,1,975,268,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,58.549,51.136,13,0,0,0,0,0,0,0,0,0,0,123,-123,1,-1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:16:47,1,4,26,0,0,2,1,1007,270,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,31.308,32.168,7,0,0,0,0,0,0,-1,1,0,0,-115,115,-1,1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:17:08,1,4,27,0,0,2,1,1028,264,0,3,0,1,0,2,0,0,0,1,0,0,0,0,1,0,28.429,28.756,7,0,0,0,0,0,0,-4,4,0,0,-343,343,-1,1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:17:49,1,5,28,0,0,2,2,1069,263,0,3,0,1,0,3,0,0,0,2,0,0,0,0,0,0,35.855,22.445,7,0,0,0,0,0,0,-5,5,0,0,-362,362,1,-1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:18:25,1,5,29,0,0,2,2,1105,174,1,2,0,1,1,2,0,0,1,2,0,0,0,0,0,0,36.282,37.835,9,0,0,0,0,0,0,-2,2,1,-1,-135,135,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:18:50,1,5,30,0,0,2,2,1130,155,2,1,0,0,2,1,0,0,1,1,0,0,0,0,0,0,39.664,45.044,9,0,0,0,0,0,0,2,-2,1,-1,119,-119,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:19:20,1,5,31,0,0,2,2,1160,153,3,0,0,0,3,0,0,0,1,0,1,0,1,0,0,0,31.611,50.165,9,0,0,0,0,0,0,5,-5,1,-1,355,-355,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:20:03,1,5,32,0,0,2,2,1203,175,3,0,0,0,2,0,0,0,0,0,1,0,1,0,1,0,21.868,27.764,6,0,0,0,0,0,0,4,-4,0,0,352,-352,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:20:55,1,5,33,0,0,2,2,1255,186,3,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,26.101,32.228,7,0,0,0,0,0,0,3,-3,0,0,327,-327,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:21:27,1,5,34,0,0,2,2,1287,182,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,22.986,31.144,6,0,0,0,0,0,0,2,-2,1,-1,328,-328,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:22:19,1,5,35,0,0,2,2,1339,209,3,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,48.159,49.779,9,0,0,0,0,0,0,3,-3,2,-2,312,-312,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:24:22,1,6,36,0,0,3,2,1462,302,3,0,0,0,2,0,0,0,0,0,2,0,2,0,1,0,46.465,46.613,8,0,0,0,0,0,0,4,-4,2,-2,322,-322,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:24:53,1,6,37,0,0,3,2,1493,290,2,1,0,0,1,1,0,0,0,0,2,0,2,0,0,0,45.415,41.284,7,0,0,0,0,0,0,2,-2,0,0,101,-101,1,-1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:26:05,1,6,38,0,0,3,2,1565,310,1,2,0,0,1,1,0,0,0,0,1,0,1,0,0,1,43.727,45.277,8,0,0,0,0,0,0,-1,1,-1,1,-86,86,-1,1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:26:30,1,6,39,0,0,3,2,1590,303,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,43.718,40.892,8,0,0,0,0,0,0,-5,5,-1,1,-325,325,-1,1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:26:56,1,6,40,0,0,3,2,1616,277,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,38.587,37.399,8,0,0,0,0,0,0,-3,3,0,0,-342,342,-1,1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:27:42,1,7,41,0,0,3,3,1662,200,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,14.536,12.473,3,0,0,0,0,0,0,-3,3,0,0,-363,363,-1,1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:28:37,1,7,42,0,0,3,3,1717,224,1,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,41.954,39.961,11,0,0,0,0,0,0,0,0,0,0,-131,131,-1,1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:29:06,1,7,43,0,0,3,3,1746,181,2,1,0,0,1,0,0,0,1,0,0,2,0,0,0,1,49.148,56.482,13,0,0,0,0,0,0,2,-2,0,0,116,-116,1,-1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:29:32,1,7,44,0,0,3,3,1772,182,3,0,0,0,2,0,0,0,2,0,0,2,0,0,0,1,50.382,62.858,15,0,0,0,0,0,0,5,-5,1,-1,342,-342,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:30:17,1,7,45,0,0,3,3,1817,201,3,0,0,0,2,0,0,0,1,0,0,1,0,0,0,1,34.225,48.845,12,0,0,0,0,0,0,5,-5,1,-1,339,-339,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:32:34,1,8,46,0,0,4,3,1954,292,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,56.08,55.031,14,0,0,0,0,0,0,3,-3,1,-1,320,-320,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:32:57,1,8,47,0,0,4,3,1977,260,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,55.682,48.841,12,0,0,0,0,0,0,-1,1,-1,1,73,-73,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:33:33,1,8,48,0,0,4,3,2013,267,1,2,0,0,0,1,0,1,0,0,0,1,0,0,0,1,38.535,31.107,6,0,0,0,0,0,0,-4,4,-2,2,-147,147,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:33:58,1,8,49,0,0,4,3,2038,266,0,3,0,1,0,2,0,1,0,1,0,0,0,0,0,1,8.235,6.632,2,0,0,0,0,0,0,-6,6,-3,3,-378,378,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:34:46,1,8,50,0,0,4,3,2086,269,0,3,0,1,0,1,0,1,0,1,0,0,0,0,0,2,20.194,20.243,7,0,0,0,0,0,0,-5,5,-2,2,-347,347,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:36:02,1,8,51,0,0,4,3,2162,208,0,3,0,1,0,1,0,0,1,1,0,1,0,0,0,1,81.046,73.669,23,0,0,0,0,0,0,-3,3,-1,1,-337,337,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:37:18,1,9,52,0,0,5,3,2238,261,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,2,109.296,91.941,28,1,0,1,0,0,0,-1,1,0,0,-313,313,1,-1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:37:44,1,9,53,0,0,5,3,2264,251,1,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,94.799,78.202,23,1,0,1,0,0,0,1,-1,0,0,-97,97,1,-1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:38:26,1,9,54,0,0,5,3,2306,268,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,38.546,31.37,9,1,0,1,0,0,0,2,-2,0,0,109,-109,1,-1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:38:54,1,9,55,0,0,5,3,2334,248,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,13.096,18.365,4,0,0,0,0,0,0,3,-3,0,0,337,-337,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:39:29,1,9,56,0,0,5,3,2369,207,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,21.409,25.342,7,0,0,0,0,0,0,4,-4,0,0,337,-337,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:40:01,1,9,57,0,0,5,3,2401,163,3,0,0,0,3,0,0,0,0,0,2,0,1,0,0,0,27.221,29.337,8,0,0,0,0,0,0,5,-5,0,0,366,-366,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:40:33,1,9,58,0,0,5,3,2433,169,3,0,0,0,3,0,0,0,0,0,3,0,1,0,1,0,32.293,31.298,9,0,0,0,0,0,0,5,-5,0,0,357,-357,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:41:23,1,9,59,0,0,5,3,2483,177,3,0,0,0,3,0,0,0,0,0,2,1,1,0,1,0,52.067,49.347,12,0,0,0,0,0,0,4,-4,0,0,356,-356,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:42:31,1,9,60,0,0,5,3,2551,217,3,0,0,0,2,0,0,0,0,1,1,2,0,1,1,0,57.241,55.79,13,0,0,0,0,0,0,3,-3,0,0,315,-315,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:43:18,1,9,61,0,0,5,3,2598,229,3,0,0,0,2,0,0,0,0,2,0,3,0,2,0,0,69.824,71.124,17,0,0,0,0,0,0,3,-3,0,0,325,-325,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:43:59,1,9,62,0,0,5,3,2639,238,3,0,0,0,2,0,0,0,1,2,0,2,0,2,0,0,57.101,69.632,17,0,1,0,0,0,1,3,-3,0,0,332,-332,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:44:29,1,9,63,0,0,5,3,2669,236,3,0,0,0,3,0,0,0,1,1,0,1,0,1,0,0,42.696,54.81,14,0,1,0,0,0,1,4,-4,0,0,374,-374,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:47:04,2,1,64,1,0,0,0,2824,341,3,0,0,0,3,0,0,0,1,0,1,0,1,0,0,1,37.406,51.005,11,0,1,0,0,0,1,4,-4,0,0,383,-383,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:47:27,2,1,65,1,0,0,0,2847,296,2,1,0,1,2,1,0,0,0,1,1,0,1,0,0,1,20.322,23.589,5,0,0,0,0,0,0,1,-1,0,0,139,-139,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:47:52,2,1,66,1,0,0,0,2872,274,1,2,0,2,1,2,0,0,0,2,1,0,1,0,0,1,19.109,21.313,5,0,0,0,0,0,0,-3,3,0,0,-108,108,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:48:17,2,1,67,1,0,0,0,2897,258,0,3,0,2,0,3,0,0,0,2,0,1,0,1,0,0,6.136,5.525,3,0,0,0,0,0,0,-4,4,0,0,-363,363,1,-1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:49:17,2,2,68,1,0,0,1,2957,288,0,3,0,1,0,3,0,0,0,1,0,1,0,1,0,0,13.845,11.153,3,0,0,0,0,0,0,-4,4,-1,1,-362,362,-1,1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:49:38,2,2,69,1,0,0,1,2978,154,1,2,1,0,1,2,0,0,1,0,0,1,0,1,0,0,13.776,11.304,3,0,0,0,0,0,0,0,0,-1,1,-118,118,-1,1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:50:14,2,2,70,1,0,0,1,3014,167,2,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,12.911,11.201,3,0,0,0,0,0,0,1,-1,-1,1,107,-107,1,-1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:51:10,2,2,71,1,0,0,1,3070,198,3,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,6.895,8.531,4,0,0,0,0,0,0,4,-4,0,0,340,-340,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:51:54,2,2,72,1,0,0,1,3114,217,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,41.548,47.687,15,0,0,0,0,0,0,3,-3,0,0,331,-331,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:52:21,2,2,73,1,0,0,1,3141,184,3,0,1,0,2,0,0,0,1,1,0,0,0,0,1,0,39.618,45.654,15,0,0,0,0,0,0,4,-4,0,0,355,-355,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:53:06,2,2,74,1,0,0,1,3186,208,3,0,1,0,2,0,0,0,1,0,0,0,0,0,2,0,47.978,55.096,15,0,0,0,0,0,0,5,-5,1,-1,341,-341,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:54:11,2,2,75,1,0,0,1,3251,237,3,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,19.992,24.147,5,0,0,0,0,0,0,5,-5,1,-1,328,-328,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:54:56,2,3,76,1,0,0,2,3296,226,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,27.403,33.055,6,0,1,0,1,0,0,3,-3,1,-1,331,-331,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:55:20,2,3,77,1,0,0,2,3320,206,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,23.854,27.267,5,0,1,0,1,0,0,-1,1,-1,1,108,-108,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:55:50,2,3,78,1,0,0,2,3350,209,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,26.072,29.105,4,0,1,0,1,0,0,-4,4,-2,2,-125,125,1,-1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:57:08,2,3,79,1,0,0,2,3428,242,0,3,0,0,0,3,0,0,0,1,0,0,0,0,0,0,28.625,23.592,5,0,0,0,0,0,0,-5,5,-2,2,-362,362,1,-1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:59:22,2,4,80,1,0,0,3,3562,311,0,3,0,0,0,2,0,0,0,1,0,0,0,0,1,0,53.544,51.383,11,0,0,0,0,0,0,-5,5,-2,2,-337,337,1,-1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:00:17,2,4,81,1,0,0,3,3617,321,1,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,98.756,84.34,20,0,0,0,0,0,0,-3,3,-1,1,-103,103,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:00:41,2,4,82,1,0,0,3,3641,321,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,93.981,88.436,18,0,0,0,0,0,0,0,0,-1,1,116,-116,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:01:21,2,4,83,1,0,0,3,3681,331,3,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,61.698,54.129,12,0,0,0,0,0,0,4,-4,1,-1,327,-327,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:02:05,2,4,84,1,0,0,3,3725,297,3,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,64.618,50.988,10,0,0,0,0,0,0,6,-6,2,-2,340,-340,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:02:54,2,4,85,1,0,0,3,3774,212,3,0,1,0,2,0,0,0,1,1,0,1,0,1,0,0,71.582,57.373,13,0,0,0,0,0,0,6,-6,2,-2,324,-324,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:03:50,2,4,86,1,0,0,3,3830,213,3,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,80.24,68.75,15,0,1,0,0,0,1,4,-4,1,-1,309,-309,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:04:21,2,4,87,1,0,0,3,3861,220,3,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2,36.702,45.878,10,0,1,0,0,0,1,3,-3,1,-1,292,-292,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:05:38,2,5,88,1,0,1,3,3938,257,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,70.465,69.268,17,0,1,0,0,0,1,1,-1,1,-1,317,-317,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:06:16,2,5,89,1,0,1,3,3976,251,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,92.245,72.129,19,0,0,0,0,0,0,-1,1,0,0,109,-109,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:06:46,2,5,90,1,0,1,3,4006,232,1,2,0,0,0,2,0,0,0,1,0,1,0,1,0,0,89.212,61.553,17,0,0,0,0,0,0,-4,4,-1,1,-121,121,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:07:42,2,5,91,1,0,1,3,4062,232,0,3,0,0,0,2,0,0,1,1,0,2,0,1,0,0,64.939,38.74,12,0,0,0,0,0,0,-6,6,-1,1,-352,352,1,-1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:08:26,2,5,92,1,0,1,3,4106,245,0,3,0,0,0,2,0,0,1,0,0,2,0,1,0,1,70.429,50.88,15,0,0,0,0,0,0,-5,5,0,0,-370,370,1,-1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:09:19,2,5,93,1,0,1,3,4159,221,0,3,0,0,0,2,0,0,1,0,0,1,0,0,0,2,98.985,76.06,24,0,0,0,0,0,0,-5,5,0,0,-376,376,1,-1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:10:24,2,5,94,1,0,1,3,4224,248,0,3,0,0,0,3,0,0,0,0,0,1,0,1,0,2,107.301,84.872,23,1,0,0,0,1,0,-3,3,0,0,-388,388,1,-1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:11:30,2,5,95,1,0,1,3,4290,284,0,3,0,0,0,2,0,0,0,0,0,1,0,1,0,1,110.515,96.179,25,1,0,0,0,1,0,-4,4,0,0,-364,364,-1,1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:12:08,2,5,96,1,0,1,3,4328,266,0,3,0,0,0,2,0,0,0,0,0,2,0,2,0,0,97.647,76.321,18,2,0,0,0,2,0,-4,4,-1,1,-348,348,-3,3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:12:37,2,5,97,1,0,1,3,4357,251,0,3,0,0,0,2,0,0,0,0,0,1,0,1,0,0,73.075,56.037,14,1,0,0,0,1,0,-6,6,-1,1,-356,356,-3,3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:14:48,2,6,98,1,0,1,4,4488,329,0,3,0,0,0,3,0,0,0,1,0,2,0,2,0,0,53.801,33.839,9,1,0,0,0,1,0,-5,5,-1,1,-378,378,-1,1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:15:27,2,6,99,1,0,1,4,4527,303,1,2,0,0,0,2,0,0,0,1,0,1,0,1,0,0,33.207,35.706,8,0,0,0,0,0,0,-1,1,0,0,-145,145,1,-1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:15:55,2,6,100,1,0,1,4,4555,265,2,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,31.712,37.119,8,0,0,0,0,0,0,3,-3,0,0,95,-95,3,-3
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:16:53,2,6,101,1,0,1,4,4613,285,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,16.69,26.939,5,0,0,0,0,0,0,6,-6,0,0,315,-315,3,-3
